source_file,instance_index,instance_id,layout_id,layout_variant,layout_source,subset_rule,perturbation_rule,config,policy_type,buffer_rule,buffer_eta,run_seed,status,n_tasks,L,mode,time_total,palns_obj,final_obj,ship_time,drone_time,intensify_ran,replan_count,replan_time_total,realized_failure_rate,realized_cost_inflation,subexp,total_time_budget,palns_share,palns_time_limit,intensify_time_limit,dro_enabled,eps_sortie,hat_out,hat_in,dro_clipped_out,dro_clipped_in,mc_samples,mc_seed,mc_dist,mc_corr,mc_R_tol,mc_time,mc_infeasible_rate,mc_obj_mean,mc_obj_p90,mc_obj_p95,mc_makespan_mean,mc_makespan_p90,mc_makespan_p95,mc_drone_time_mean,mc_drone_time_p90,mc_drone_time_p95,cert_time,cert_lb,cert_ub,cert_gap,cert_cuts,heur_gap_to_lb
GENERATED,3,syn_n40_L3_3,syn_n40_L3_3,uniform,generated,ExpD40,,mc_block_nominal,rh_block_nominal,,nan,13534,OK,40,3,hybrid,87.85180360008962,41813.599747033644,41539.817896512366,15.291116410230293,34.544266664713035,True,3.0,60.22097340004984,0.0,0.12403295052137908,mc,60.0,0.6,36.0,24.0,0,nan,1.0,1.0,0,0,1000,25879,beta,0.7,0.0001,0.19967380003072321,0.0,46692.12407433758,47384.67012083509,47565.48594840735,17.087955399187926,17.337273828347282,17.410669463492493,39.20577754604024,39.81744391551563,39.95968838913107,nan,nan,nan,nan,nan,nan
GENERATED,3,syn_n40_L3_3,syn_n40_L3_3,uniform,generated,ExpD40,,mc_block_nominal,rh_block_nominal,,nan,15534,OK,40,3,hybrid,56.694614200037904,41391.87790394661,41673.20519160252,15.148730195491094,35.37858635392814,True,1.0,27.874666000017896,0.0,0.1258327705718575,mc,60.0,0.6,36.0,24.0,0,nan,1.0,1.0,0,0,1000,27879,beta,0.7,0.0001,0.24028590007219464,0.0,46917.06005947138,47630.29231666047,47791.342017813295,16.960159258786348,17.21246486708059,17.283579575972635,40.18842071007687,40.83748630424073,40.973936715755386,nan,nan,nan,nan,nan,nan
GENERATED,4,syn_n40_L3_4,syn_n40_L3_4,uniform,generated,ExpD40,,mc_block_nominal,rh_block_nominal,,nan,10173,OK,40,3,hybrid,28.989241100032814,38500.958877736586,38290.30863607803,13.520035632409737,34.01388457995885,True,0.0,0.0,0.0,0.1344648820177475,mc,60.0,0.6,36.0,24.0,0,nan,1.0,1.0,0,0,1000,22518,beta,0.7,0.0001,0.21265420003328472,0.0,43439.0104692514,44094.102631907976,44292.17366251035,15.29983219813316,15.530327582605695,15.601987823434422,38.73176829427785,39.36545592300627,39.499340535362336,nan,nan,nan,nan,nan,nan
GENERATED,4,syn_n40_L3_4,syn_n40_L3_4,uniform,generated,ExpD40,,mc_block_nominal,rh_block_nominal,,nan,12173,OK,40,3,hybrid,36.18199239985552,36861.055039642764,36400.803674774026,12.402342084947286,34.0373825119192,True,2.0,7.21681909984909,0.0,0.13764871787754177,mc,60.0,0.6,36.0,24.0,0,nan,1.0,1.0,0,0,1000,24518,beta,0.7,0.0001,0.2525340999709442,0.0,41411.32763031878,42066.52433625556,42217.24737637827,14.093053273416858,14.311582369579925,14.359075307493919,38.78474903446694,39.44688080772251,39.598870417959915,nan,nan,nan,nan,nan,nan
GENERATED,4,syn_n40_L3_4,syn_n40_L3_4,uniform,generated,ExpD40,,mc_block_nominal,rh_block_nominal,,nan,14173,OK,40,3,hybrid,29.714914300013334,36768.63059591091,36658.44709676304,12.65069071966669,33.67171749628815,True,1.0,2.2175742000108585,0.0,0.1378952681139534,mc,60.0,0.6,36.0,24.0,0,nan,1.0,1.0,0,0,1000,26518,beta,0.7,0.0001,0.2021429999731481,0.0,41713.473487812356,42449.31791473736,42620.47644853173,14.37768380063282,14.6277661628277,14.709433899259832,38.38091339274791,39.07942029845476,39.256898300373585,nan,nan,nan,nan,nan,nan
GENERATED,0,syn_n40_L3_0,syn_n40_L3_0,uniform,generated,ExpD40,,mc_dro,proposed_reliability_aware,,nan,10006,OK,40,3,hybrid,26.9980509999441,48921.90592641763,48175.2444485555,18.627801327130445,36.684404872075,True,nan,nan,0.0,6.547602619132419e-09,mc,60.0,0.6,36.0,24.0,1,nan,1.2,1.2,1,1,1000,22351,beta,0.7,0.0001,0.20446260005701333,0.0,48175.24476398786,48175.244804092275,48175.24481016699,18.627801438188385,18.627801451039645,18.627801453542215,36.68440515348358,36.68440519402615,36.68440519970022,nan,nan,nan,nan,nan,nan
GENERATED,0,syn_n40_L3_0,syn_n40_L3_0,uniform,generated,ExpD40,,mc_dro,proposed_reliability_aware,,nan,12006,OK,40,3,hybrid,28.263779199915007,53678.051436249865,52847.580946432245,20.143275580860777,41.34224990881983,True,nan,nan,0.0,8.297521474277773e-08,mc,60.0,0.6,36.0,24.0,1,nan,1.2,1.2,1,1,1000,24351,beta,0.7,0.0001,0.2026674000080675,0.0,52847.58533147162,52847.58540743283,52847.58570917274,20.143277232291634,20.143277257187297,20.143277356118414,41.342253414612976,41.34225348936539,41.342253786158736,nan,nan,nan,nan,nan,nan
GENERATED,0,syn_n40_L3_0,syn_n40_L3_0,uniform,generated,ExpD40,,mc_dro,proposed_reliability_aware,,nan,14006,OK,40,3,hybrid,28.759216199978255,54397.38574366497,53714.92881233999,20.779749898194822,40.86523107868622,True,nan,nan,0.0,-1.1566886149782691e-08,mc,60.0,0.6,36.0,24.0,1,nan,1.2,1.2,1,1,1000,26351,beta,0.7,0.0001,0.20221100002527237,0.0,53714.92819102552,53714.928434767746,53714.92848148951,20.77974968549964,20.779749765980196,20.779749780192553,40.865230501502516,40.86523074030047,40.86523078903852,nan,nan,nan,nan,nan,nan
GENERATED,1,syn_n40_L3_1,syn_n40_L3_1,uniform,generated,ExpD40,,mc_dro,proposed_reliability_aware,,nan,11579,OK,40,3,hybrid,28.616826799931005,50993.40030744986,50359.7088680163,19.16450583447562,39.51121988757278,True,nan,nan,0.0,-6.189089563262117e-08,mc,60.0,0.6,36.0,24.0,1,nan,1.2,1.2,1,1,1000,23924,beta,0.7,0.0001,0.23572530003730208,0.0,50359.705751208814,50359.707862984906,50359.70791449794,19.164504858247223,19.164505546536677,19.164505568945412,39.511216649307855,39.511218732374886,39.511218781923795,nan,nan,nan,nan,nan,nan
GENERATED,1,syn_n40_L3_1,syn_n40_L3_1,uniform,generated,ExpD40,,mc_dro,proposed_reliability_aware,,nan,13579,OK,40,3,hybrid,28.653883200022392,49833.69038620826,49406.57745770694,17.450826626635457,43.86704931650367,True,nan,nan,0.0,1.8187845162308484e-08,mc,60.0,0.6,36.0,24.0,1,nan,1.2,1.2,1,1,1000,25924,beta,0.7,0.0001,0.19804259994998574,0.0,49406.57835630612,49406.57838966661,49406.57838966788,17.45082698718369,17.450826998111445,17.450826998111857,43.86704995131966,43.867049984171466,43.86704998417271,nan,nan,nan,nan,nan,nan
GENERATED,1,syn_n40_L3_1,syn_n40_L3_1,uniform,generated,ExpD40,,mc_dro,proposed_reliability_aware,,nan,15579,OK,40,3,hybrid,28.476754500065,51141.149798518854,50607.871743318225,18.69501499110823,41.83632501874276,True,nan,nan,0.0,-1.2319055006484864e-10,mc,60.0,0.6,36.0,24.0,1,nan,1.2,1.2,1,1,1000,27924,beta,0.7,0.0001,0.20942569989711046,0.0,50607.87173708381,50607.871829784315,50607.87185005917,18.695015010706953,18.69501504000858,18.69501505942136,41.83632493084887,41.83632502241487,41.83632503434847,nan,nan,nan,nan,nan,nan
GENERATED,2,syn_n40_L3_2,syn_n40_L3_2,uniform,generated,ExpD40,,mc_dro,proposed_reliability_aware,,nan,11384,OK,40,3,hybrid,28.49371740000788,48890.709994327844,48206.61586249023,18.101681281453935,38.74168374226347,True,nan,nan,0.0,1.2131682114932586e-07,mc,60.0,0.6,36.0,24.0,1,nan,1.2,1.2,1,1,1000,23729,beta,0.7,0.0001,0.19684490002691746,0.0,48206.621710763626,48206.62171280051,48206.62171556117,18.10168353047959,18.10168353114742,18.101683532052554,38.74168824210738,38.74168824411087,38.74168824682627,nan,nan,nan,nan,nan,nan
GENERATED,2,syn_n40_L3_2,syn_n40_L3_2,uniform,generated,ExpD40,,mc_dro,proposed_reliability_aware,,nan,13384,OK,40,3,hybrid,28.651698900037445,49349.52156493706,48314.073168116636,18.424434064666976,37.76118946262838,True,nan,nan,0.0,2.9110043538570247e-08,mc,60.0,0.6,36.0,24.0,1,nan,1.2,1.2,1,1,1000,25729,beta,0.7,0.0001,0.1994080999866128,0.0,48314.07457454141,48314.07461506069,48314.07462677248,18.424434758774883,18.424434773375353,18.4244347777699,37.76118996583136,37.76119000205098,37.76119001015667,nan,nan,nan,nan,nan,nan
GENERATED,2,syn_n40_L3_2,syn_n40_L3_2,uniform,generated,ExpD40,,mc_dro,proposed_reliability_aware,,nan,15384,OK,40,3,hybrid,28.90456770011224,49246.89969131449,48934.1448252698,17.884102822345998,41.18037783840356,True,nan,nan,0.0,9.960136446897278e-08,mc,60.0,0.6,36.0,24.0,1,nan,1.2,1.2,1,1,1000,27729,beta,0.7,0.0001,0.20378939993679523,0.0,48934.1496991774,48934.14975698953,48934.14975707332,17.884104723275936,17.884104742164787,17.884104742192264,41.180381488018455,41.18038154513197,41.18038154521439,nan,nan,nan,nan,nan,nan
GENERATED,3,syn_n40_L3_3,syn_n40_L3_3,uniform,generated,ExpD40,,mc_dro,proposed_reliability_aware,,nan,10024,OK,40,3,hybrid,28.994742800015956,46683.5559472217,46122.813374801684,17.083588468274705,37.957139952743745,True,nan,nan,0.0,1.082965985374217e-07,mc,60.0,0.6,36.0,24.0,1,nan,1.2,1.2,1,1,1000,22369,beta,0.7,0.0001,0.2000457999529317,0.0,46122.81836974549,46122.81848023873,46122.818512036116,17.083590486565857,17.083590529363622,17.083590541593384,37.95714342796339,37.95714351529069,37.957143536283034,nan,nan,nan,nan,nan,nan
GENERATED,3,syn_n40_L3_3,syn_n40_L3_3,uniform,generated,ExpD40,,mc_dro,proposed_reliability_aware,,nan,12024,OK,40,3,hybrid,27.873500299989246,47681.956623142745,47032.74808336926,17.690387712952003,37.68686438077968,True,nan,nan,0.0,1.3300191629137327e-07,mc,60.0,0.6,36.0,24.0,1,nan,1.2,1.2,1,1,1000,24369,beta,0.7,0.0001,0.20151599997188896,0.0,47032.754338814884,47032.754345199006,47032.75434677031,17.690390415447254,17.690390417600973,17.690390418045386,37.686868072343444,37.68686807822345,37.686868080207,nan,nan,nan,nan,nan,nan
GENERATED,3,syn_n40_L3_3,syn_n40_L3_3,uniform,generated,ExpD40,,mc_dro,proposed_reliability_aware,,nan,14024,OK,40,3,hybrid,28.2017033000011,46918.22852235847,46385.23677293305,17.531095620826694,36.84972048339482,True,nan,nan,0.0,5.318910771776334e-08,mc,60.0,0.6,36.0,24.0,1,nan,1.2,1.2,1,1,1000,26369,beta,0.7,0.0001,0.2063192999921739,0.0,46385.239240122406,46385.23929911835,46385.23930135143,17.53109670316189,17.531096729448773,17.531096731675895,36.84972187721599,36.84972190324189,36.84972190435352,nan,nan,nan,nan,nan,nan
GENERATED,4,syn_n40_L3_4,syn_n40_L3_4,uniform,generated,ExpD40,,mc_dro,proposed_reliability_aware,,nan,11613,OK,40,3,hybrid,28.572569699957967,42156.86891010821,41720.80200375938,14.861474630815527,36.569544736384415,True,nan,nan,0.0,-0.0015817015640270575,mc,60.0,0.6,36.0,24.0,1,nan,1.2,1.2,1,1,1000,23958,beta,0.7,0.0001,0.20054659992456436,0.0,41654.81214597757,41720.80157490859,41720.801641244056,14.85007318754757,14.861474531759992,14.86147454649218,36.465972726992675,36.5695442649283,36.5695443223226,nan,nan,nan,nan,nan,nan
GENERATED,4,syn_n40_L3_4,syn_n40_L3_4,uniform,generated,ExpD40,,mc_dro,proposed_reliability_aware,,nan,13613,OK,40,3,hybrid,29.31028289999813,43639.36350568311,43499.212109599066,15.45378170960432,38.283962673937175,True,nan,nan,0.0,2.5364029154058337e-08,mc,60.0,0.6,36.0,24.0,1,nan,1.2,1.2,1,1,1000,25958,beta,0.7,0.0001,0.20463699998799711,0.0,43499.21321291435,43499.21324657672,43499.21325165529,15.453782192162782,15.453782204074788,15.45378220462215,38.28396330275026,38.28396333512912,38.28396334177252,nan,nan,nan,nan,nan,nan
GENERATED,4,syn_n40_L3_4,syn_n40_L3_4,uniform,generated,ExpD40,,mc_dro,proposed_reliability_aware,,nan,15613,OK,40,3,hybrid,28.83858869993128,43438.80065137095,43279.16183045368,15.244050727330915,38.58727909775805,True,nan,nan,0.0,1.765478398165184e-07,mc,60.0,0.6,36.0,24.0,1,nan,1.2,1.2,1,1,1000,27958,beta,0.7,0.0001,0.20404079998843372,0.0,43279.16947129621,43279.16958591848,43279.16967577422,15.244053754342893,15.24405379872848,15.244053833288383,38.58728464202954,38.5872847290668,38.587284798186595,nan,nan,nan,nan,nan,nan
